car_id,Company,Model,Color,used year,gas,mileage,Outfit,detail,price
3720004,本田/HONDA, CBR,其他,7,0.6,40500.0,土除皮椅ABS行車電腦駐車架液晶儀錶碳纖維篩板,"【杰運機車】2016HondaCBR650F六速水冷4缸LED尾燈數位儀表單向三活塞卡鉗中置避震810mm座高2016年12月15日領牌　實車里程：40946公里(保證實車在店刊登就是賣價)新車售價42.8萬店內售價18.9萬網路購車加碼優惠折扣三萬15.9萬(以量販概念打破零售價格,讓您買到最實在的商品!可依客戶條件,配合銀行低利貸款)亮點:CBR650F的誕生以初心者至熟手層都能接受的直列四缸機種為目的，建構延伸性優異的運動化騎乘，同時兼顧街道使用的親切感，無論各種場合都能輕鬆掌握，引領新世代人們進入Honda獨特的直列四缸世界。講究「在路上被注目也是種享受」，因此外型設計呈現個性鮮明的作風，考量騎士跨上車輛與車結合一體的帥勁，採用更加突顯街頭車款特有的積極、敏捷概念，表露強烈運動形象。刻意減少寬度的鋼製雙翼車架，前後距離縮短的油箱，為的是讓騎士在乘坐時擁有更寬闊的視野，提供十足的信心與安定感。緊湊精緻的四缸引擎帶來迷人的加速感、振動和優質聲浪，考量日常使用頻繁的低、中轉速域，藉由減少汽門正時重疊與適切的排氣管長度和口徑，增益四缸引擎的親切感，也強調加速時常用的2檔、3檔齒比，完美演繹直四獨特的加速性能。台北店賞車預約專線0917-975-723地址:台北市北投區大度路一段21號客服專用LINE:@AUTOSTAR星期一到星期日AM10:00~PM20:00",159000.0
3714288,光陽/KYMCO, nice-100,白色,5,0.1,25000.0,暫無,原車阿婆的買菜車..無事故車況良好歡迎賞車試騎喜歡可議謝謝,28000.0
3718782,比雅久/PGO, Bon125,藍色,8,0.1,53900.0,原漆,PGO/BON125/車況良好.代步ㄉ最佳選擇.無事故.歡迎試乘,25000.0
3691839,川崎/Kawasaki, ER-6F,綠色,14,0.6,26500.0,暫無,車輛名稱：Kawasaki650ER6F【拜託要試車、請出示大型重型機車駕照】無駕照請退散!出廠年份:2009里程：26460車輛所在地：桃園區(藝文特區)聯絡方式：請加line連結或撥電話詢問。手機：0989-021-999lineID:0989021999【因個人自售、看車請先來電預約時間】,65000.0
3719491,光陽/KYMCO, VJR 125,黑色,4,0.1,,暫無,1.2019年2.原廠車況正常。3.全台皆可協助銀行分期0頭款滿18即可。4.可試乘(新北市新莊),39000.0
3719489,光陽/KYMCO, 酷龍,紅色,6,0.1,,暫無,1.2017年2.原廠車況正常。3.全台皆可協助銀行分期0頭款滿18即可。4.可試乘(新北市新莊),33000.0
3719488,山葉/Yamaha, Limi,紅色,2,0.1,,暫無,1.2021年2.原廠車況正常。3.全台皆可協助銀行分期0頭款滿18即可。4.可試乘(新北市新莊),63000.0
3719487,山葉/Yamaha, 新勁戰125,黑色,14,0.1,,暫無,1.2009年2.原廠車況正常。3.全台皆可協助銀行分期0頭款滿18即可。4.可試乘(新北市新莊),23000.0
3719486,光陽/KYMCO, Many,白色,11,0.1,,暫無,1.2012年2.原廠車況正常。3.全台皆可協助銀行分期0頭款滿18即可。4.可試乘(新北市新莊),28000.0
3719485,比雅久/PGO, Bon125,白色,7,0.1,,暫無,1.2016年2.原廠車況正常。3.全台皆可協助銀行分期0頭款滿18即可。4.可試乘(新北市新莊),32000.0
3719484,光陽/KYMCO, Many,藍色,10,0.1,,暫無,1.2013年2.原廠車況正常。3.全台皆可協助銀行分期0頭款滿18即可。4.可試乘(新北市新莊),33000.0
3719483,光陽/KYMCO, 雷霆 150,黑色,11,0.1,,暫無,1.2012年2.原廠車況正常。3.全台皆可協助銀行分期0頭款滿18即可。4.可試乘(新北市新莊),25000.0
3719482,山葉/Yamaha, Cygnus X 125 FI,黑色,5,0.1,,暫無,1.2018年2.原廠車況正常。3.全台皆可協助銀行分期0頭款滿18即可。4.可試乘(新北市新莊),49000.0
3664222,三陽/SYM, JET SR,白色,2,0.1,7081.0,原漆土除皮椅駐車架液晶儀錶,車況極佳，外觀很新，已做保養里程超少，完全無待修。絕非泡水車，事故車。,65000.0
3672002,山葉/Yamaha, CYGNUS GRYPHUS 125ABS,黑色,2,0.1,16600.0,ABS液晶儀錶鋁合金鋼圈,車況良好，已做保養無待修，可試車,66000.0
3719049,光陽/KYMCO, 新名流150,灰色,3,0.1,11399.999999999998,原漆液晶儀錶大型置物箱,車款:前後蝶殺，雙避震器，液晶儀表，大車廂。平常上下班騎乘吧了，有定期保養，整台車況非常好。找有緣人，買到賺到喔...,46000.0
3682444,三陽/SYM, RV 270,灰色,9,0.3,26900.0,原漆,2014年出廠加付1支改裝白鐵排氣管里程26855緩慢增加中車況正常使用中無待修少騎所以出售這台輕快好騎長途不累也省油零件便宜CP值極高的大羊看車南部可約,58000.0
3711419,三陽/SYM, KRN BT 125 ABS,黃色,1,0.1,300.0,原漆ABS液晶面板行車電腦鋁合金鋼圈,三陽SYMKRNBT麒麟125cc(黃色)環島首選全車9.9成新里程300公里原廠保固中已裝置F7雙鏡頭行車紀錄器（市價5000元）新車要價9萬5這台只要70000含保險辦到好機會難得有問題歡迎詢問高雄可看車試車,70000.0
3717217,三陽/SYM, 迪爵 125,藍色,1,0.1,2794.0,原漆土除皮椅中控鎖液晶面板駐車架液晶儀錶後車箱,1.當舖流當車自售三陽SYM新迪爵125C.C碟煞CBS七期售價58000元!過戶幫您辦到好!!!2.車況9.99999成新騎乘順暢舒服里程2794公里引擎聲音超靜音跟新車一樣3.年份:2022.07年5.聯絡人:林先生(請電話詢問說在8891刊登看到)6.可提供或協助您辦理機車貸款買車7.電話:0952-560-999,58000.0
3717214,Gogoro, 2,粉色,5,,,原漆土除液晶面板駐車架液晶儀錶晶片鑰匙,1.當舖流當車自售GOGORO睿能2018年GOGORO2售價30000元!過戶幫您辦到好!!!2.車況9成新騎乘順暢舒服優質全新中古車可約當面看車3.年份:2018.105.聯絡人:店長(請電話詢問說在8891刊登看到)6.可提供或協助您辦理機車貸款買車7.電話:0952-560-999,30000.0
3716994,其他廠牌,other,黑色,3,,0.0,暫無,在汐止五堵車站旁七堵麗景一街90號歡迎約看line同電話,39000.0
3694943,光陽/KYMCO, V2,白色,10,0.1,36000.0,原漆ABS駐車架鋁合金鋼圈防盜引擎鑑識大型置物箱,自售$19500條子杯杯年度汰換座騎150cc馬力大加速快，低里程，無事故，油路系統正常，服役期間依規定裝檢保養，好騎，好發動，150cc雙人騎乘有勁夠力，後續保養原廠、副廠零件不缺。,20000.0
3716805,本田/HONDA, CBR,藍色,4,0.3,8673.0,皮椅ABS駐車架,"【杰運機車】2019HondaCB300RABS馬力30.5匹倒立式前叉LED頭燈輻射對四卡鉗復古美型重機2019年12月30日領牌　實車里程：8673公里(保證實車在店刊登就是賣價)新車售價23.2萬店內售價16.9萬網路購車加碼優惠折扣三萬13.9萬(以量販概念打破零售價格,讓您買到最實在的商品!可依客戶條件,配合銀行低利貸款)亮點:與CB1000R、CB650R以同樣理念「NeoSportsCafe」所打造的CB300R，承襲同系列車款的外型設計，外型有著復古圓形大燈，金屬質感側前整流罩，線條分明的油箱造型，柔和新世代的科技理念，完整在中量級級距中演藝Honda新世代街車造型。性能以配備286cc單汽缸引擎做為動力來源，周邊輔以41mm倒立式前叉，僅1,352的軸距設定，在復古外型下，也能令騎士感到刁鑽靈活的趣味設定。台北店賞車預約專線0917-975-723地址:台北市北投區大度路一段21號客服專用LINE:@AUTOSTAR星期一到星期日AM10:00~PM20:00",139000.0
3716752,三陽/SYM, GT 125,黑色,6,0.1,4480.0,原漆ABS液晶面板駐車架液晶儀錶,未說明,29000.0
3716267,光陽/KYMCO, FAMOUS 新名流 125,灰色,3,0.1,17000.0,暫無,車況好無事故里程約17000電0983-691535意者歡迎來店看車價錢好談可以就賣,37000.0
3715837,其他廠牌,other,灰色,4,,0.0,暫無,"【杰運機車】Gogoro3系列Plus版iQSystem智慧鑰匙卡SBS同步煞車系統全車LED燈系手搖杯置杯架26.5L超大置物空間2019年11月12日領牌　實車里程：7415公里(保證實車在店刊登就是賣價)新車售價7.598萬店內售價4.2萬網路購車加碼優惠折扣三千3.9萬(以量販概念打破零售價格,讓您買到最實在的商品!可依客戶條件,配合銀行低利貸款)亮點:Gogoro3Plus領先業界的iQSystem智慧鑰匙卡不僅攜帶方便，使用亦更直覺，只要輕輕接觸感應區，馬上解鎖出發。運用最先進的NFC解鎖技術，Gogoro3Plus將是全台灣首度使用該科技的車款。不僅如此，Gogoro3系列率先內建全新的iQSystem智慧系統5.0，透過GogoroAPP尋找電池交換站、隨時掌握行車資訊、進行多樣化的個人設定、並能即時更新車輛韌體，讓你越騎越聰明。Gogoro3系列搭配6.2KW動力輸出馬達，平順有力、扭力順暢，承襲了Gogoro1系列和Gogoro2系列優異的性能表現；騎士可以依照自己的喜好選擇節能高效率的Smart智慧模式，最高達150公里的續航力，讓車主能夠更優遊自在的享受旅程。Gogoro3系列搭載SBS(SynchronizedBrakingSystem)同步煞車系統，搭配前/後碟式煞車，反應靈敏並保有高水準的制動效果，Gogoro目前領先業界，所有車型皆有搭載SBS同步煞車系統。不僅如此，前14吋、後13吋的歐規輪胎，大幅提高車輛行駛的穩定性，更能應付各種路況。台北店賞車預約專線0917-975-723地址:台北市北投區大度路一段21號客服專用LINE:@AUTOSTAR星期一到星期日AM10:00~PM20:00",39000.0
3715395,山葉/Yamaha, Limi,黑色,6,0.1,30000.0,原漆土除液晶面板駐車架液晶儀錶後車箱大型置物箱,Yamaha小改款Limi以人機官能理念出發重塑簡約俐落的車身線條，加入精緻細節呈現優雅與個性兼具的獨特風格。在車體工藝外，Limi的「優化引擎」及「輕量化」性能車重只有97kg非常輕巧搭配LED頭燈、方向燈【廠牌:山葉】【車型:LIME】【年份:2017年】【排氣量:115c.c】【公里數約:3XXXXkm】【售價$40800元(含過戶強制險)】【歡迎來店(電)賞車試車洽詢03-4021111】【桃園市平鎮區延平路二段151號】【安穩當舖】,41000.0
3714172,光陽/KYMCO, CHERRY,銀色,4,0.1,23000.0,暫無,車況好無事故里程約23000電0983-691535意者歡迎來店看車價錢好談可以就賣,29000.0
3713382,其他廠牌,other,其他,2,,0.0,暫無,在汐止火車站旁麗景天下社區歡迎約看洽洪先生0929-485588line同電話,38000.0
3713113,山葉/Yamaha, VINOORA 125,灰色,1,0.1,322.0,原漆ABS液晶面板液晶儀錶防盜引擎鑑識,"少騎如新車,無泡水,無碰撞,無飆車,買到賺到",65000.0
3713042,光陽/KYMCO, GP 125,黑色,8,0.1,24600.0,原漆,歡迎來電~~~歡迎看車~~~(彰化縣北斗鎮中山路一段122號),21000.0
3713036,光陽/KYMCO, nice-100,粉色,0,0.1,2412.0,原漆,line：@beidou_taianline：@beidou_taianline：@beidou_taian歡迎看車(彰化縣北斗鎮中山路一段122號),31000.0
3711098,山葉/Yamaha, GTR 125,黑色,9,0.1,58000.0,暫無,YAMAHA原廠停車庫、少開、自用車、車況超好(非車商)，低底盤，質感超好總價低於三萬的山葉機車，買到賺到，連夜跑來看車也要買.賞車電話0987456780.車主自售.代訂看車,29000.0
3708554,三陽/SYM, DRG,灰色,3,0.2,,暫無,車輛名稱：三陽DRG158車輛年份：2020年車輛售價：6.8萬LINEID：KKR375聯絡方式：0931-545787車輛所在：台中市南區國光路375號全系列優質中古託售機車⭕️輕鬆購車⭕️快速交車❤️機不可失,68000.0
3689031,光陽/KYMCO, Like 125,灰色,3,0.1,,暫無,車輛名稱：光陽LIKE(ABS)125車輛年份：2020年車輛售價：5.2萬LINEID：KKR375聯絡方式：0931-545787車輛所在：台中市南區國光路375號全系列優質中古託售機車⭕️輕鬆購車⭕️快速交車❤️機不可失,52000.0
3689029,光陽/KYMCO, Like 125,白色,5,0.1,,暫無,車輛名稱：光陽LIKE125車輛年份：2018年車輛售價：4.2萬LINEID：KKR375聯絡方式：0931-545787車輛所在：台中市南區國光路375號全系列優質中古託售機車⭕️輕鬆購車⭕️快速交車❤️機不可失,42000.0
3689026,光陽/KYMCO, Many,黑色,3,0.1,,暫無,車輛名稱：光陽MANY(ABS)125車輛年份：2020年車輛售價：5.2萬LINEID：KKR375聯絡方式：0931-545787車輛所在：台中市南區國光路375號全系列優質中古託售機車⭕️輕鬆購車⭕️快速交車❤️機不可失,52000.0
3689023,光陽/KYMCO, Many,白色,4,0.1,,暫無,車輛名稱：光陽MANY(ABS)125車輛年份：2019年車輛售價：4.5萬LINEID：KKR375聯絡方式：0931-545787車輛所在：台中市南區國光路375號全系列優質中古託售機車⭕️輕鬆購車⭕️快速交車❤️機不可失,45000.0
3664249,光陽/KYMCO, Many,紅色,7,0.1,,暫無,車輛名稱：光陽MANY50車輛年份：2016年車輛售價：2.8萬LINEID：KKR375聯絡方式：0931-545787車輛所在：台中市南區國光路375號全系列優質中古託售機車⭕️輕鬆購車⭕️快速交車❤️機不可失,28000.0
3712794,山葉/Yamaha, 新勁戰125,黑色,7,0.1,,暫無,車輛名稱：山葉四代勁戰125車輛年份：2016年車輛售價：4.5萬LINEID：KKR375聯絡方式：0931-545787車輛所在：台中市南區國光路375號全系列優質中古託售機車⭕️輕鬆購車⭕️快速交車❤️機不可失,45000.0
3664285,山葉/Yamaha, Limi,黑色,6,0.1,,暫無,車輛名稱：山葉LIMI115車輛年份：2017年車輛售價：3.8萬LINEID：KKR375聯絡方式：0931-545787車輛所在：台中市南區國光路375號全系列優質中古託售機車⭕️輕鬆購車⭕️快速交車❤️機不可失,38000.0
3708545,其他廠牌,other,白色,4,,0.0,暫無,車輛名稱：Gogoro2系列車輛年份：2019年車輛售價：3萬LINEID：KKR375聯絡方式：0931-545787車輛所在：台中市南區國光路375號全系列優質中古託售機車⭕️輕鬆購車⭕️快速交車❤️機不可失,30000.0
3664087,三陽/SYM, Z1,白色,5,0.1,,暫無,車輛名稱：三陽Z1125車輛年份：2018年車輛售價：3.5萬LINEID：KKR375聯絡方式：0931-545787車輛所在：台中市南區國光路375號全系列優質中古託售機車⭕️輕鬆購車⭕️快速交車❤️機不可失,35000.0
